id_n,WT2016,WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023,WT2024,WT2025,WT2026,WT2027,WT2028,WT2029,WT2030
6040031420058.0,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836
6040031420076.0,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836
6040031420086.0,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836
6040031420104.0,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836
6040031420113.0,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836
6040031420122.0,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836,203.28836
6040041820002.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820013.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820018.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820028.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820034.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820039.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820050.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820055.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820065.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040041820071.0,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712,187.1712
6040050120001.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120030.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120045.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120075.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120090.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120105.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120134.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120149.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120179.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040050120194.0,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654,326.54654
6040060410016.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410026.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410035.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410054.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410064.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410082.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410092.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410101.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410120.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040060410130.0,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606,203.3606
6040070310001.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
6040070310005.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
6040070310015.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
6040070310020.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
6040070310029.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
6040070310034.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
6040070310038.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
6040070310048.0,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065,187.26065
